timestamp (s),filename,label
625.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164019_625.png,0
626.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164020_626.png,0
627.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164021_627.png,0
628.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164022_628.png,0
629.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164023_629.png,0
630.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164024_630.png,0
631.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164025_631.png,0
632.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164026_632.png,0
633.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164027_633.png,0
634.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164028_634.png,0
635.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164029_635.png,0
636.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164030_636.png,0
637.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164031_637.png,0
638.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164032_638.png,0
639.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164033_639.png,0
640.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164034_640.png,0
641.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164035_641.png,0
642.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164036_642.png,0
643.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164037_643.png,0
644.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164038_644.png,0
645.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164039_645.png,0
646.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164040_646.png,0
647.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164041_647.png,0
648.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164042_648.png,0
649.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164043_649.png,0
650.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164044_650.png,0
651.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164045_651.png,0
652.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164046_652.png,0
653.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164047_653.png,0
654.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164048_654.png,0
655.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164049_655.png,0
656.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164050_656.png,0
657.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164051_657.png,0
658.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164052_658.png,0
659.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164053_659.png,0
660.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164054_660.png,0
661.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164055_661.png,0
662.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164056_662.png,0
663.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164057_663.png,0
664.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164058_664.png,0
665.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164059_665.png,0
666.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164100_666.png,0
667.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164101_667.png,0
668.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164102_668.png,0
669.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164103_669.png,0
670.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164104_670.png,0
671.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164105_671.png,0
672.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164106_672.png,0
673.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164107_673.png,0
674.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164108_674.png,0
675.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164109_675.png,0
676.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164110_676.png,0
677.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164111_677.png,0
678.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164112_678.png,0
679.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164113_679.png,0
680.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164114_680.png,0
681.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164115_681.png,0
682.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164116_682.png,0
683.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164117_683.png,0
684.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164118_684.png,0
685.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164119_685.png,0
686.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164120_686.png,0
687.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164121_687.png,0
688.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164122_688.png,0
689.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164123_689.png,0
690.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164124_690.png,0
691.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164125_691.png,0
692.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164126_692.png,0
693.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164127_693.png,0
694.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164128_694.png,0
695.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164129_695.png,0
696.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164130_696.png,0
697.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164131_697.png,0
698.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164132_698.png,0
699.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164133_699.png,0
700.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164134_700.png,0
701.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164135_701.png,0
702.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164136_702.png,0
703.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164137_703.png,0
704.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164138_704.png,0
705.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164139_705.png,0
706.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164140_706.png,0
707.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164141_707.png,0
708.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164142_708.png,0
709.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164143_709.png,0
710.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164144_710.png,0
711.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164145_711.png,0
712.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164146_712.png,0
713.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164147_713.png,0
714.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164148_714.png,0
715.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164149_715.png,0
716.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164150_716.png,0
717.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164151_717.png,0
718.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164152_718.png,0
719.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164153_719.png,0
720.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164154_720.png,0
721.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164155_721.png,0
722.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164156_722.png,0
723.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164157_723.png,0
724.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164158_724.png,0
725.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164159_725.png,0
726.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164200_726.png,0
727.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164201_727.png,0
728.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164202_728.png,0
729.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164203_729.png,0
730.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164204_730.png,0
731.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164205_731.png,0
732.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164206_732.png,0
733.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164207_733.png,0
734.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164208_734.png,0
735.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164209_735.png,0
736.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164210_736.png,0
737.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164211_737.png,0
738.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164212_738.png,0
739.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164213_739.png,0
740.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164214_740.png,0
741.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164215_741.png,0
742.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164216_742.png,0
743.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164217_743.png,0
744.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164218_744.png,0
745.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164219_745.png,0
746.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164220_746.png,0
747.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164221_747.png,0
748.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164222_748.png,0
749.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164223_749.png,0
750.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164224_750.png,0
751.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164225_751.png,0
752.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164226_752.png,0
753.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164227_753.png,0
754.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164228_754.png,0
755.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164229_755.png,0
756.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164230_756.png,0
757.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164231_757.png,0
758.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164232_758.png,0
759.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164233_759.png,0
760.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164234_760.png,0
761.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164235_761.png,0
762.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164236_762.png,0
763.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164237_763.png,0
764.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164238_764.png,0
765.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164239_765.png,0
766.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164240_766.png,0
767.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164241_767.png,0
768.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164242_768.png,0
769.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164243_769.png,0
770.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164244_770.png,0
771.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164245_771.png,0
772.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164246_772.png,0
773.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164247_773.png,0
774.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164248_774.png,0
775.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164249_775.png,0
776.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164250_776.png,0
777.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164251_777.png,0
778.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164252_778.png,0
779.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164253_779.png,0
780.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164254_780.png,0
781.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164255_781.png,0
782.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164256_782.png,0
783.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164257_783.png,0
784.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164258_784.png,0
785.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164259_785.png,0
786.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164300_786.png,0
787.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164301_787.png,0
788.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164302_788.png,0
789.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164303_789.png,0
790.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164304_790.png,0
791.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164305_791.png,0
792.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164306_792.png,0
793.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164307_793.png,0
794.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164308_794.png,0
795.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164309_795.png,0
796.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164310_796.png,0
797.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164311_797.png,0
798.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164312_798.png,0
799.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164313_799.png,0
800.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164314_800.png,0
801.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164315_801.png,0
802.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164316_802.png,0
803.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164317_803.png,0
804.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164318_804.png,0
805.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164319_805.png,0
806.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164320_806.png,0
807.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164321_807.png,0
808.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164322_808.png,0
809.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164323_809.png,0
810.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164324_810.png,0
811.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164325_811.png,0
812.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164326_812.png,0
813.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164327_813.png,0
814.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164328_814.png,0
815.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164329_815.png,0
816.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164330_816.png,0
817.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164331_817.png,0
818.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164332_818.png,0
819.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164333_819.png,0
820.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164334_820.png,0
821.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164335_821.png,0
822.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164336_822.png,0
823.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164337_823.png,0
824.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164338_824.png,0
825.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164339_825.png,0
826.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164340_826.png,0
827.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164341_827.png,0
828.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164342_828.png,0
829.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164343_829.png,0
830.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164344_830.png,0
831.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164345_831.png,0
832.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164346_832.png,0
833.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164347_833.png,0
834.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164348_834.png,0
835.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164349_835.png,0
836.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164350_836.png,0
837.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164351_837.png,0
838.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164352_838.png,0
839.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164353_839.png,0
840.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164354_840.png,0
841.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164355_841.png,0
842.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164356_842.png,0
843.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164357_843.png,0
844.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164358_844.png,0
845.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164359_845.png,0
846.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164400_846.png,0
847.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164401_847.png,0
848.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164402_848.png,0
849.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164403_849.png,0
850.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164404_850.png,0
851.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164405_851.png,0
852.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164406_852.png,0
853.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164407_853.png,0
854.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164408_854.png,0
855.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164409_855.png,0
856.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164410_856.png,0
857.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164411_857.png,0
858.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164412_858.png,0
859.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164413_859.png,0
860.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164414_860.png,0
861.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164415_861.png,0
862.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164416_862.png,0
863.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164417_863.png,0
864.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164418_864.png,0
865.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164419_865.png,0
866.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164420_866.png,0
867.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164421_867.png,0
868.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164422_868.png,0
869.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164423_869.png,0
870.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164424_870.png,0
871.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164425_871.png,0
872.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164426_872.png,0
873.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164427_873.png,0
874.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164428_874.png,0
875.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164429_875.png,0
876.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164430_876.png,0
877.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164431_877.png,0
878.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164432_878.png,0
879.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164433_879.png,0
880.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164434_880.png,0
881.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164435_881.png,0
882.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164436_882.png,0
883.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164437_883.png,0
884.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164438_884.png,0
885.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164439_885.png,0
886.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164440_886.png,0
887.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164441_887.png,0
888.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164442_888.png,0
889.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164443_889.png,0
890.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164444_890.png,0
891.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164445_891.png,0
892.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164446_892.png,0
893.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164447_893.png,0
894.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164448_894.png,0
895.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164449_895.png,0
896.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164450_896.png,0
897.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164451_897.png,0
898.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164452_898.png,0
899.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164453_899.png,0
900.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164454_900.png,0
901.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164455_901.png,0
902.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164456_902.png,0
903.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164457_903.png,0
904.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164458_904.png,0
905.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164459_905.png,0
906.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164500_906.png,0
907.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164501_907.png,0
908.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164502_908.png,0
909.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164503_909.png,0
910.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164504_910.png,0
911.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164505_911.png,0
912.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164506_912.png,0
913.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164507_913.png,0
914.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164508_914.png,0
915.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164509_915.png,0
916.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164510_916.png,0
917.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164511_917.png,0
918.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164512_918.png,0
919.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164513_919.png,0
920.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164514_920.png,0
921.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164515_921.png,0
922.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164516_922.png,0
923.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164517_923.png,0
924.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164518_924.png,0
925.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164519_925.png,0
926.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164520_926.png,0
927.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164521_927.png,0
928.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164522_928.png,0
929.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164523_929.png,0
930.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164524_930.png,0
931.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164525_931.png,0
932.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164526_932.png,0
933.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164527_933.png,0
934.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164528_934.png,0
935.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164529_935.png,0
936.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164530_936.png,0
937.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164531_937.png,0
938.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164532_938.png,0
939.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164533_939.png,0
940.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164534_940.png,0
941.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164535_941.png,0
942.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164536_942.png,0
943.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164537_943.png,0
944.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164538_944.png,0
945.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164539_945.png,0
946.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164540_946.png,0
947.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164541_947.png,0
948.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164542_948.png,0
949.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164543_949.png,0
950.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164544_950.png,0
951.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164545_951.png,0
952.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164546_952.png,0
953.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164547_953.png,0
954.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164548_954.png,0
955.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164549_955.png,0
956.03,camera_data/11_18_25-camera_data-grassy/color_20251118_164550_956.png,0
957.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164551_957.png,0
958.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164552_958.png,0
959.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164553_959.png,0
960.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164554_960.png,0
961.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164555_961.png,0
962.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164556_962.png,0
963.00,camera_data/11_18_25-camera_data-grassy/color_20251118_164557_963.png,0
964.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164558_964.png,0
965.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164559_965.png,0
966.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164600_966.png,0
967.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164601_967.png,0
968.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164602_968.png,0
969.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164603_969.png,0
970.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164604_970.png,0
971.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164605_971.png,0
972.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164606_972.png,0
973.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164607_973.png,0
974.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164608_974.png,0
975.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164609_975.png,0
976.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164610_976.png,0
977.01,camera_data/11_18_25-camera_data-grassy/color_20251118_164611_977.png,0
978.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164612_978.png,0
979.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164613_979.png,0
980.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164614_980.png,0
981.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164615_981.png,0
982.02,camera_data/11_18_25-camera_data-grassy/color_20251118_164616_982.png,0
